game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,category,mechanic,average_rating,users_rated,category_count,mechanic_count,has_expansion,binned_playtime,binned_mechanics,binned_min_age,binned_category,len_description,description_sentiment
128174,5,30,13,2,30,Dragon Farkle,30,fantasy,card drafting,6.1231,145,1,2,0,Short (0-30 minutes),Card & Pool Mechanics,Teen (13+),Fantasy/Adventure,110,0.1729166666666667
128204,2,60,13,2,60,Ars Victor,60,print & play,area control / area influence,7.43244,131,3,5,1,Medium (31-60 minutes),Strategic Mechanics,Teen (13+),Unknown/Miscellaneous,170,0.07589947089947091
128218,2,45,10,2,45,Helvetia Cup,45,fantasy,simulation,7.07521,159,2,1,1,Medium (31-60 minutes),Pattern & Design Mechanics,Pre-Teen (10-12),Fantasy/Adventure,223,0.008636363636363631
128219,6,120,8,2,120,Shafausa,120,economic,stock holding,6.12597,119,3,2,0,Long (61-120 minutes),Strategic Mechanics,Middle Childhood (7-9),Strategy,483,0.062436048799685166
128252,2,0,12,2,0,Danube 20,0,napoleonic,hex-and-counter,7.71731,52,2,1,0,Short (0-30 minutes),Unique Mechanics,Pre-Teen (10-12),History/War,281,0.03563218390804597
128271,5,45,13,1,45,Ginkgopolis,45,city building,area control / area influence,7.43625,3739,3,4,1,Medium (31-60 minutes),Strategic Mechanics,Teen (13+),Real-life/Simulation,238,0.10106951871657754
128352,5,20,13,2,20,Chaos & Alchemy,20,card game,dice rolling,6.24305,151,5,3,1,Short (0-30 minutes),Strategic Mechanics,Teen (13+),Unknown/Miscellaneous,159,0.023805704099821745
128412,7,60,12,1,60,Bohn To Be Wild!,60,card game,hand management,6.80235,213,3,3,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,106,0.10462870462870463
128425,6,30,16,4,30,Asteriated Grail,30,fantasy,card drafting,7.39216,102,1,3,1,Short (0-30 minutes),Strategic Mechanics,Teen (13+),Fantasy/Adventure,96,0.2875
128442,4,180,14,2,180,Relic,180,adventure,dice rolling,6.91788,2168,4,3,1,Very Long (121-240 minutes),Action & Movement Mechanics,Teen (13+),Fantasy/Adventure,189,-0.008273809523809524
128445,4,150,12,1,150,Darkest Night (First edition),150,adventure,co-operative play,7.26479,837,3,3,1,Very Long (121-240 minutes),Cooperative & Social Mechanics,Pre-Teen (10-12),Fantasy/Adventure,372,0.18728354978354975
128475,5,20,13,2,20,Murder of Crows,20,card game,hand management,6.08247,308,1,3,1,Short (0-30 minutes),Strategic Mechanics,Teen (13+),Unknown/Miscellaneous,226,0.22764378478664193
128537,5,45,10,2,45,Gentlemen Thieves,45,card game,card drafting,6.30445,302,1,2,0,Medium (31-60 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,512,-0.02543839011230315
128554,5,45,10,2,45,Völuspá,45,abstract strategy,hand management,6.73263,1105,2,2,1,Medium (31-60 minutes),Pattern & Design Mechanics,Pre-Teen (10-12),Strategy,157,-0.00395622895622896
128565,6,15,13,3,15,Evil Baby Orphanage,15,card game,take that,5.42525,543,1,1,1,Short (0-30 minutes),Strategic Mechanics,Teen (13+),Unknown/Miscellaneous,197,-0.026080246913580248
128568,1,20,12,1,20,(Your Name Here) and the Argonauts,20,card game,dice rolling,7.14821,56,4,2,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,352,0.1731128246753247
128621,6,90,13,2,90,Viticulture,90,economic,hand management,7.77764,6032,2,2,1,Long (61-120 minutes),Other,Teen (13+),Strategy,204,0.15555555555555556
128662,4,40,10,2,40,Northwest Passage Adventure,40,adventure,action point allowance system,6.39588,102,4,6,0,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Fantasy/Adventure,182,0.1640625
128666,7,30,8,3,30,BANG! 10th Anniversary,30,american west,hand management,6.99094,278,5,4,1,Short (0-30 minutes),Strategic Mechanics,Middle Childhood (7-9),History/War,393,0.027488533292104718
128667,7,40,8,3,20,Samurai Sword,40,bluffing,hand management,6.73824,2133,5,3,1,Medium (31-60 minutes),Strategic Mechanics,Middle Childhood (7-9),Social/Party,76,-0.01966499409681228
128671,4,150,17,3,150,Spartacus: A Game of Blood & Treachery,150,ancient,auction/bidding,7.47575,4667,4,7,1,Very Long (121-240 minutes),Action & Movement Mechanics,Teen (13+),History/War,394,-0.20359147025813695
128698,2,30,10,2,30,Vampire Empire,30,bluffing,hand management,6.8676,481,4,1,0,Short (0-30 minutes),Other,Pre-Teen (10-12),Social/Party,217,0.1363888888888889
128721,5,120,14,1,45,Crisis,120,economic,commodity speculation,7.79959,517,3,2,1,Long (61-120 minutes),Strategic Mechanics,Teen (13+),Strategy,209,0.09143610013175232
128733,2,45,12,2,45,Revolver 2: Last Stand at Malpaso,45,american west,hand management,7.07636,308,4,1,1,Medium (31-60 minutes),Other,Pre-Teen (10-12),History/War,356,0.006186868686868683
128780,6,120,12,1,120,Pax Porfiriana,120,card game,card drafting,7.70941,1944,6,2,0,Long (61-120 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,274,0.016985645933014354
128855,4,60,10,2,60,Pyramidion,60,ancient,hand management,6.03485,99,2,1,0,Medium (31-60 minutes),Other,Pre-Teen (10-12),History/War,140,0.19624999999999998
128882,10,30,13,5,30,The Resistance: Avalon,30,bluffing,memory,7.72088,15896,7,5,1,Short (0-30 minutes),Strategic Mechanics,Teen (13+),Social/Party,114,-0.1577380952380952
128898,5,90,12,2,90,New Amsterdam,90,economic,area control / area influence,7.14663,1052,2,3,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Strategy,155,0.14363636363636362
128921,5,45,10,2,30,Rattus Cartus,45,card game,hand management,6.65361,391,2,3,1,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,182,-0.055555555555555566
128927,5,20,12,3,20,Shinobi: War of Clans,20,card game,hand management,5.98094,139,3,1,0,Short (0-30 minutes),Other,Pre-Teen (10-12),Unknown/Miscellaneous,421,0.017176870748299346
128931,5,120,12,3,75,Noblemen,120,medieval,card drafting,6.98683,948,2,2,0,Long (61-120 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Fantasy/Adventure,351,0.21140109890109887
128938,2,20,10,2,20,Pack of Heroes,20,card game,card drafting,6.50103,242,3,3,1,Short (0-30 minutes),Game Structure Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,238,0.04069664902998236
128996,4,120,10,2,60,1775: Rebellion,120,age of reason,area movement,7.82583,2365,5,5,0,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),History/War,217,0.07013888888888888
128999,5,50,10,3,50,Gran Circo,50,economic,card drafting,7.45565,62,1,4,0,Medium (31-60 minutes),Game Structure Mechanics,Pre-Teen (10-12),Strategy,386,0.23387696408529746
129010,4,30,8,2,30,Jungle Ascent,30,adventure,action point allowance system,6.58199,236,3,5,0,Short (0-30 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Fantasy/Adventure,160,0.19143790849673203
129029,3,20,10,2,20,Brawling Barons,20,card game,hand management,6.39913,184,4,1,0,Short (0-30 minutes),Other,Pre-Teen (10-12),Unknown/Miscellaneous,224,0.11830143540669856
129050,5,60,13,2,45,P.I.,60,deduction,card drafting,6.78737,1168,3,3,0,Medium (31-60 minutes),Game Structure Mechanics,Teen (13+),Mystery/Crime,386,0.06542443064182195
129051,2,30,10,2,30,Le Havre: The Inland Port,30,economic,action point allowance system,7.01122,2366,2,1,0,Short (0-30 minutes),Unique Mechanics,Pre-Teen (10-12),Strategy,266,-0.007050865800865819
129090,4,30,8,2,30,Roll For It!,30,dice,dice rolling,6.19964,1358,1,1,0,Short (0-30 minutes),Randomness & Chance Mechanics,Middle Childhood (7-9),Children's/Family,217,0.015512265512265509
129091,6,15,8,1,15,Trainmaker,15,dice,dice rolling,7.03265,130,3,1,1,Short (0-30 minutes),Randomness & Chance Mechanics,Middle Childhood (7-9),Children's/Family,283,0.1733796296296296
129122,2,90,8,2,90,Band of Brothers:  Ghost Panzer,90,wargame,dice rolling,8.2305,230,2,3,1,Long (61-120 minutes),Game Structure Mechanics,Middle Childhood (7-9),Strategy,285,-0.0002674897119341684
129156,2,180,13,2,180,Battles of the Bulge: Celles,180,wargame,chit-pull system,7.77714,105,2,3,0,Very Long (121-240 minutes),Randomness & Chance Mechanics,Teen (13+),Strategy,147,0.01142857142857143
129165,2,30,13,2,30,Wings of Glory: WW1 Duel Pack,30,aviation / flight,action / movement programming,8.06667,159,5,3,1,Short (0-30 minutes),Action & Movement Mechanics,Teen (13+),Real-life/Simulation,86,0.07142857142857142
129204,4,120,14,1,120,Blocks in the East,120,wargame,dice rolling,7.92727,132,2,3,1,Long (61-120 minutes),Randomness & Chance Mechanics,Teen (13+),Strategy,548,0.042195767195767196
129224,4,60,9,2,60,HERO versus GUARDIAN: A Game of Dungeon Craft,60,adventure,action point allowance system,6.0875,56,2,4,0,Medium (31-60 minutes),Cooperative & Social Mechanics,Middle Childhood (7-9),Fantasy/Adventure,954,0.01231840880717282
129225,4,45,10,2,45,Nehemiah,45,ancient,area control / area influence,6.90253,99,3,4,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),History/War,320,0.043981529581529594
129280,5,60,12,2,60,Skyway Robbery,60,adventure,deck / pool building,6.89653,98,2,5,0,Medium (31-60 minutes),Game Structure Mechanics,Pre-Teen (10-12),Fantasy/Adventure,146,0.03372674109516214
129290,4,30,13,2,30,YOU are the Maniac!,30,card game,hand management,6.00368,68,5,1,0,Short (0-30 minutes),Other,Teen (13+),Unknown/Miscellaneous,94,0.128125
129293,6,30,13,2,30,Gauntlet of Fools,30,adventure,auction/bidding,6.01905,1016,5,5,1,Short (0-30 minutes),Strategic Mechanics,Teen (13+),Fantasy/Adventure,151,0.34708994708994706
129307,1,30,12,1,30,"Congo Merc: The Congo, 1964",30,wargame,point to point movement,6.24737,76,1,1,0,Short (0-30 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Strategy,203,0.07045177045177045
129310,2,30,0,2,30,"Belisarius's War: The Roman Reconquest of Africa, AD 533-534",30,ancient,point to point movement,6.02941,51,2,1,0,Short (0-30 minutes),Action & Movement Mechanics,Toddler (0-3),History/War,186,0.1165674603174603
129320,4,45,10,1,45,Castle Dice,45,dice,dice rolling,6.78419,791,2,2,1,Medium (31-60 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Children's/Family,116,0.3595959595959595
129322,2,20,8,2,20,Kaijudo,20,card game,hand management,5.99351,77,6,1,0,Short (0-30 minutes),Other,Middle Childhood (7-9),Unknown/Miscellaneous,229,0.10916666666666666
129348,2,240,12,2,240,FAB: Golan '73,240,modern warfare,action point allowance system,7.76981,53,2,6,0,Very Long (121-240 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Real-life/Simulation,256,0.2042283079239601
129351,5,60,10,2,60,The Cave,60,environmental,action point allowance system,6.61086,1412,4,4,1,Medium (31-60 minutes),Game Structure Mechanics,Pre-Teen (10-12),Strategy,302,0.0032771915584415435
129359,6,90,12,3,60,Munchkin Pathfinder,90,card game,dice rolling,6.38397,474,4,4,1,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,177,0.013770053475935806
129368,6,30,10,2,30,Amber,30,territory building,route/network building,5.21434,198,2,2,0,Short (0-30 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Strategy,195,0.31691919191919193
129380,5,60,10,3,45,Mercurius,60,age of reason,commodity speculation,6.40641,281,2,3,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),History/War,342,0.2567539231601731
129382,4,45,8,2,45,Ark & Noah,45,animals,area control / area influence,6.65766,222,4,4,0,Medium (31-60 minutes),Strategic Mechanics,Middle Childhood (7-9),Real-life/Simulation,153,-0.041483516483516496
129395,5,15,8,2,15,Monopoly Millionaire Deal Card Game,15,card game,hand management,5.86971,307,2,2,0,Short (0-30 minutes),Card & Pool Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,154,0.03195346320346319
129417,2,60,8,2,60,Scotland Yard,60,deduction,roll / spin and move,6.49621,66,2,2,0,Medium (31-60 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Mystery/Crime,230,0.004573934837092733
129437,5,45,14,1,45,Legendary: A Marvel Deck Building Game,45,card game,co-operative play,7.63589,12468,2,2,1,Medium (31-60 minutes),Cooperative & Social Mechanics,Teen (13+),Unknown/Miscellaneous,351,0.0669047619047619
129459,8,150,12,2,150,Duel of Ages II,150,adventure,grid movement,7.59763,989,5,5,1,Very Long (121-240 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Fantasy/Adventure,343,0.09761904761904762
129469,5,15,10,2,15,Card of the Dead,15,card game,hand management,5.56873,403,2,1,0,Short (0-30 minutes),Other,Pre-Teen (10-12),Unknown/Miscellaneous,162,-0.033829365079365084
129492,5,15,4,2,15,Bee Alert,15,animals,memory,6.46197,71,3,1,0,Short (0-30 minutes),Randomness & Chance Mechanics,Early Childhood (4-6),Children's/Family,111,0.103125
129556,10,30,8,2,30,Tapple,30,card game,player elimination,6.41409,592,5,1,0,Short (0-30 minutes),Strategic Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,171,-0.004504225932797365
129609,6,30,13,2,30,Foreclosed!,30,card game,auction/bidding,5.86236,55,3,4,0,Short (0-30 minutes),Strategic Mechanics,Teen (13+),Unknown/Miscellaneous,364,0.03951673326673326
129614,4,25,8,2,25,Rondo,25,abstract strategy,set collection,6.47307,402,2,2,0,Short (0-30 minutes),Card & Pool Mechanics,Middle Childhood (7-9),Strategy,284,-0.02705761316872429
129615,6,45,8,2,45,Dog Royal,45,racing,hand management,6.56915,142,1,2,0,Medium (31-60 minutes),Strategic Mechanics,Middle Childhood (7-9),Real-life/Simulation,211,0.03088624338624339
129622,4,20,10,2,20,Love Letter,20,card game,hand management,7.32011,35776,3,2,1,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,154,-0.01923076923076924
129710,4,30,12,1,30,Card City,30,card game,card drafting,6.12067,315,4,2,1,Short (0-30 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,237,-0.027200577200577204
129731,2,90,14,2,90,DreadBall: The Futuristic Sports Game,90,miniatures,dice rolling,7.46502,695,3,3,1,Long (61-120 minutes),Action & Movement Mechanics,Teen (13+),Science Fiction/Futuristic,125,0.08600288600288601
129736,6,25,8,2,15,Kakerlakenpoker Royal,25,bluffing,hand management,6.76869,703,2,2,0,Short (0-30 minutes),Card & Pool Mechanics,Middle Childhood (7-9),Social/Party,276,-0.09579926246592915
129820,4,45,10,2,20,Salmon Run,45,animals,deck / pool building,6.62424,544,2,3,1,Medium (31-60 minutes),Game Structure Mechanics,Pre-Teen (10-12),Real-life/Simulation,205,0.11628787878787882
129851,6,60,0,2,60,Czech Pub,60,humor,action point allowance system,5.464,50,2,3,0,Medium (31-60 minutes),Randomness & Chance Mechanics,Toddler (0-3),Entertainment/Pop Culture,96,0.28214285714285714
129858,4,60,12,2,60,La Venise du Nord,60,economic,commodity speculation,6.48208,120,2,3,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Strategy,176,0.2529411764705882
129904,7,20,0,1,20,Shadows over Camelot: The Card Game,20,bluffing,co-operative play,5.79006,902,7,3,1,Short (0-30 minutes),Strategic Mechanics,Toddler (0-3),Social/Party,461,0.058816964285714285
129945,6,60,14,2,60,HomeStretch,60,animals,betting/wagering,6.76548,210,3,5,0,Medium (31-60 minutes),Action & Movement Mechanics,Teen (13+),Real-life/Simulation,81,0.10750000000000001
129948,4,60,10,2,60,The Palaces of Carrara,60,city building,set collection,7.26085,2777,3,2,0,Medium (31-60 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Real-life/Simulation,105,0.03076923076923076
129951,4,30,10,2,30,Teomachia,30,ancient,auction/bidding,6.69858,176,5,5,1,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),History/War,344,0.04501508592417684
129971,6,30,10,3,30,Master Plan,30,card game,memory,6.12477,111,2,3,0,Short (0-30 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,122,-0.05000000000000001
129974,2,120,10,2,120,"Warhammer 40,000: Dark Vengeance",120,fighting,dice rolling,7.38683,167,3,3,0,Long (61-120 minutes),Game Structure Mechanics,Pre-Teen (10-12),Science Fiction/Futuristic,367,0.05555555555555556
129976,2,45,0,2,45,Game of Thrones: The Card Game,45,card game,hand management,6.41832,709,5,3,0,Medium (31-60 minutes),Game Structure Mechanics,Toddler (0-3),Unknown/Miscellaneous,110,-0.09166666666666663
130004,10,20,10,3,20,Think Again!,20,party game,partnerships,5.94416,116,3,1,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Social/Party,231,0.021488095238095233
130008,4,120,10,1,90,La Loire,120,economic,pick-up and deliver,6.2578,109,3,1,0,Long (61-120 minutes),Other,Pre-Teen (10-12),Strategy,158,0.10416666666666667
130060,7,60,10,2,60,Ohne Furcht und Adel,60,bluffing,card drafting,7.08084,358,5,3,0,Medium (31-60 minutes),Game Structure Mechanics,Pre-Teen (10-12),Social/Party,480,-0.056824945887445875
130176,5,15,7,2,15,Tales & Games: The Hare & the Tortoise,15,animals,betting/wagering,7.20349,2113,4,2,1,Short (0-30 minutes),Strategic Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,354,0.024806594371811767
130223,4,30,8,2,30,Auf die Nüsse!,30,animals,dice rolling,6.02404,52,2,2,0,Short (0-30 minutes),Strategic Mechanics,Middle Childhood (7-9),Children's/Family,237,0.00532212885154061
130229,8,30,8,2,30,Out of Gears,30,bluffing,simultaneous action selection,6.32188,128,3,1,0,Short (0-30 minutes),Others,Middle Childhood (7-9),Social/Party,158,0.19717532467532467
130240,4,60,8,2,60,Monopoly Millionaire,60,dice,auction/bidding,5.19071,140,3,5,0,Medium (31-60 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Children's/Family,190,0.17785087719298245
130242,4,15,8,3,15,Spice Merchant,15,card game,betting/wagering,6.44598,112,2,4,0,Short (0-30 minutes),Strategic Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,260,0.0541212121212121
130295,4,60,10,1,60,Spellbound,60,adventure,co-operative play,6.84539,295,2,2,0,Medium (31-60 minutes),Cooperative & Social Mechanics,Pre-Teen (10-12),Fantasy/Adventure,327,0.03864638447971781
130390,4,120,12,2,120,Ruhrschifffahrt 1769-1890,120,economic,pick-up and deliver,7.32297,394,4,2,1,Long (61-120 minutes),Other,Pre-Teen (10-12),Strategy,208,0.04729662698412699
130486,4,120,12,1,60,Small City,120,city building,area control / area influence,7.57349,356,3,3,1,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Real-life/Simulation,166,0.1262566844919786
130499,4,30,12,2,20,Stones of Fate,30,bluffing,area control / area influence,6.79838,185,5,5,1,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Social/Party,145,0.3394557823129252
130548,5,30,12,2,30,Vorpals,30,card game,card drafting,7.147,50,2,2,0,Short (0-30 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,259,0.08283208020050126
130552,2,180,12,2,180,Warhammer Fantasy Battles (8th Edition),180,fantasy,dice rolling,7.16263,198,4,3,1,Very Long (121-240 minutes),Game Structure Mechanics,Pre-Teen (10-12),Fantasy/Adventure,160,0.2658974358974359
130556,6,20,10,2,20,Shark Attacks!,20,animals,dice rolling,6.19745,98,2,2,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Children's/Family,158,0.24519557823129248
130592,6,40,8,2,40,Clue (2-6 players),40,deduction,roll / spin and move,5.87823,248,2,1,0,Medium (31-60 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Mystery/Crime,242,0.04922264977820534
